MAGPIID,Ha,Ha_err,Hb,[OI]6302,[OIII]5008,[NII]6585,[SII]6718,"type(sf+AGN=0, sf=1, sy=2, ln=3)","type(sf=1, sy=2, ln=3) SII","type(sf=1, AGN>1) NII",SFR,SFR_err,"re, arcsec","re, kpc"
2303030270,0.0,0.0,7625.544,0.0,4873.4067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.143,76.37389333267326
2303141049,0.0,0.0,224.37915,115.30212,3013.5344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.963,64.71713054454791
2303197196,52441.72,1.5148210967094259e-16,10931.627,294.75485,3950.5771,15967.264,7889.0864,1.0,1.0,0.0,3.7268091492641244,0.348583802045009,2.023,91.7015889166127
2304104201,159588.4,9.64661656676016e-17,39910.28,7015.285,22729.814,50135.984,47734.93,1.0,1.0,0.0,5.1066960072506795,0.14866009722230072,1.372,50.89461794061287
2304196198,24089.625,4.0990567036781846e-16,2627.246,1533.7332,5942.244,24005.84,9375.931,2.0,2.0,2.0,4.613547579088011,0.6191880140716393,1.333,48.956178092822114
2304216163,57209.35,4.017094273909278e-17,14436.582,4011.979,1.0664411e+37,13221.461,30359.008,2.0,2.0,2.0,0.6185043171021495,0.021330512516865862,1.34,29.178131742168578
2305197198,0.0,0.0,20.362595,0.0,897.2527,525.82587,52.518753,0.0,3.0,2.0,0.0,0.0,1.022,42.3537830180577
2306197198,56.827435,6.932487528518887e-19,93.05989,28.159431,1135.6078,119.708466,0.0,0.0,1.0,0.0,3.680243921543124e-05,0.0013005873438356429,1.1,45.0221206666182
2306319078,298892.06,1.5799577234614767e-16,86751.61,5656.838,157107.42,39004.2,104503.1,1.0,1.0,0.0,0.46156655960899373,0.016257598892886752,2.799,26.829737076998928
2307197200,702.29767,1.3333253070381375e-15,46.069157,467.28568,657.9513,6140.847,1283.572,3.0,3.0,0.0,0.5911981924964612,2.9224598739489065,1.583,70.03178264419783
2307228105,2832.685,6.811300921176683e-16,182.63441,298.13165,279.22028,4929.6475,879.25903,0.0,1.0,2.0,2.4504960187522244,1.4774917896975488,1.177,51.8002691466062
2308198197,46668.637,5.318587033134874e-16,6031.228,1115.9811,5096.97,29431.295,9667.257,0.0,1.0,2.0,9.66854007513231,1.2582386499397005,1.508,69.30950006434539
2309183169,300672.38,9.846950766199853e-17,76601.35,13799.771,69794.586,125961.3,97907.41,0.0,1.0,0.0,2.344519293129654,0.038504675941479403,1.6,29.897431872528568
2309198195,30335.738,6.900448840205735e-17,7157.918,5297.3384,9848.387,21596.844,20573.875,0.0,3.0,2.0,1.4631232125339717,0.14119954717282812,1.28,54.71368939023945
2310167176,411749.44,1.7121081721588445e-16,100344.375,16439.271,159066.78,324111.34,86512.03,0.0,1.0,2.0,13.390861186128772,0.25346550468489015,1.062,38.61236448178711
2310167320,476.01642,7.087213216825441e-17,75.00235,646.8239,7.0499627e+33,7251.3486,4319.9326,2.0,2.0,2.0,0.014298445983529088,0.03744745071574501,1.152,25.022684948840393
2310199196,64573.156,3.011902830722794e-16,12513.34,3327.4854,9887.763,43166.56,18102.016,0.0,1.0,2.0,3.4640691597449624,0.446251839381923,2.213,80.4931631756451
2310313103,115251.266,1.638741819444269e-16,25943.719,4570.0586,10727.311,44375.96,35186.305,1.0,1.0,0.0,4.496111077880867,0.24476952164376245,1.94,70.84891117845389
2311197197,0.0,0.0,23.39062,100.635315,152.09816,570.57324,0.0,0.0,0.0,0.0,0.0,0.0,0.8029999999999999,35.107234774281025
